ticketid,person,age,seat,team,eventType,date,gate,products,target,Softdrink,Beer,Hotdog,Book
447,Ferdinand Dwain,34,B15,,,21-Feb,B,[Beer],False,False,True,False,False
191,Crew Susanna,20,B15,,,7-Feb,B,"[Softdrink,Hotdog,Book]",False,True,False,True,True
313,Rodger Dorine,21,B15,,,9-Feb,B,"[Softdrink,Beer]",False,True,True,False,False
176,Kade Fae,21,B15,,,23-Feb,B,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
444,Mikayla Nevil,24,B15,,,20-Feb,B,"[Softdrink,Hotdog]",False,True,False,True,False
224,Ren Aron,37,B15,,,1-Feb,B,[Hotdog],False,False,False,True,False
140,Crew Susanna,20,B15,,,24-Feb,B,[Hotdog],False,False,False,True,False
284,Tad Kathryn,29,B15,,,6-Feb,B,"[Softdrink,Beer]",False,True,True,False,False
75,Gertie Cierra,33,B15,,,20-Jan,B,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
190,Ibrahim Gerarda,29,B15,,,7-Feb,B,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
163,Jeane Rosalie,32,B15,,,11-Feb,B,[Book],False,False,False,False,True
213,Justina Marisa,38,B15,,,10-Feb,B,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
274,Roseanne Winfield,23,B15,,,5-Feb,B,"[Hotdog,Book]",False,False,False,True,True
259,Pece Ravi,30,B15,,,4-Feb,B,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
60,Suz Sophie,27,B15,,,25-Jan,B,"[Softdrink,Hotdog]",False,True,False,True,False
381,Tad Kathryn,29,B15,,,15-Feb,B,[],False,False,False,False,False
208,Mikayla Nevil,24,B15,,,5-Feb,B,"[Softdrink,Hotdog]",False,True,False,True,False
126,Justina Marisa,38,B15,,,22-Feb,B,"[Hotdog,Book,Beer]",False,False,True,True,True
358,Lorraine Alyse,34,B15,,,13-Feb,B,"[Softdrink,Book,Beer]",False,True,True,False,True
8,Marcy Ruthie,21,B15,,,19-Jan,B,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
345,Moreen Caren,29,B15,,,12-Feb,B,[Softdrink],False,True,False,False,False
118,Moreen Caren,29,B15,,,21-Feb,B,[Softdrink],False,True,False,False,False
160,Mikayla Nevil,24,B15,,,11-Feb,B,"[Softdrink,Hotdog]",False,True,False,True,False
239,Lexi Kester,32,B15,,,2-Feb,B,[],False,False,False,False,False
303,Bethel Romy,32,B15,,,8-Feb,B,"[Book,Beer]",False,False,True,False,True
28,Moreen Caren,29,B15,,,22-Jan,B,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
420,Connell Sela,37,B15,,,18-Feb,B,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
407,Gertrude Jezza,20,B15,,,17-Feb,B,[Softdrink],False,True,False,False,False
464,Ty Jenessa,33,B15,,,23-Feb,B,"[Softdrink,Hotdog]",False,True,False,True,False
38,Tad Kathryn,29,B15,,,23-Jan,B,"[Softdrink,Hotdog]",False,True,False,True,False
396,Moreen Caren,29,B15,,,16-Feb,B,"[Softdrink,Beer]",False,True,True,False,False
88,Carissa Alexandria,19,B15,,,19-Feb,B,"[Softdrink,Book]",False,True,False,False,True
13,Connell Sela,37,B15,,,21-Jan,B,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
216,Gertie Cierra,33,B15,,,10-Feb,B,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
112,Gertie Cierra,33,B6,,,21-Feb,B,"[Book,Beer]",False,False,True,False,True
247,Sinclair Blythe,30,B6,,,3-Feb,B,"[Softdrink,Hotdog]",False,True,False,True,False
341,Kristins Vin,26,B6,,,12-Feb,B,"[Softdrink,Hotdog,Book]",False,True,False,True,True
367,Byrne Oralie,18,B6,,,14-Feb,B,[Hotdog],False,False,False,True,False
241,Gertrude Jezza,20,B6,,,2-Feb,B,[Softdrink],False,True,False,False,False
522,Rachyl Roly,18,B6,C,Fight,22-Feb,B,"[Hotdog,Beer]",True,False,True,True,False
485,Oswin Tillie,24,B6,C,Fight,22-Jan,B,[Beer],True,False,True,False,False
12,Lexi Kester,32,B6,,,21-Jan,B,[Book],False,False,False,False,True
264,Mikayla Nevil,24,B6,,,4-Feb,B,"[Softdrink,Book]",False,True,False,False,True
211,Lexi Kester,32,B6,,,10-Feb,B,[Softdrink],False,True,False,False,False
490,Sinclair Kendal,21,B6,A,Fight,24-Jan,B,"[Softdrink,Hotdog]",True,True,False,True,False
483,Rachyl Roly,18,B6,C,Eject,20-Jan,B,[Beer],True,False,True,False,False
332,Gertie Cierra,33,B6,,,11-Feb,B,[Hotdog],False,False,False,True,False
6,Lorraine Alyse,34,B6,,,19-Jan,B,[],False,False,False,False,False
379,Gertrude Jezza,20,B6,,,15-Feb,B,[],False,False,False,False,False
58,Rebekah Sharlene,40,B6,,,25-Jan,B,"[Softdrink,Hotdog]",False,True,False,True,False
160,Mikayla Nevil,24,B6,,,11-Feb,B,"[Softdrink,Hotdog]",False,True,False,True,False
290,Pece Ravi,30,B6,,,7-Feb,B,"[Softdrink,Hotdog,Book]",False,True,False,True,True
324,Connie Nadia,32,B6,,,10-Feb,B,"[Hotdog,Book]",False,False,False,True,True
405,Roseanne Winfield,23,B6,,,17-Feb,B,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
489,Sinclair Kendal,21,B6,B,Fight,23-Jan,B,"[Softdrink,Hotdog]",True,True,False,True,False
354,Moreen Caren,29,B6,,,13-Feb,B,[Softdrink],False,True,False,False,False
488,Rachyl Roly,18,B6,C,Knife,23-Jan,B,"[Softdrink,Beer]",True,True,True,False,False
312,Sinclair Blythe,30,B6,,,9-Feb,B,"[Softdrink,Hotdog,Book]",False,True,False,True,True
525,Sinclair Kendal,21,B6,C,Knife,23-Feb,B,"[Softdrink,Beer]",True,True,True,False,False
147,Byrne Oralie,18,B6,,,25-Feb,B,[Hotdog],False,False,False,True,False
418,Ren Aron,37,B6,,,18-Feb,B,"[Softdrink,Hotdog]",False,True,False,True,False
273,Rebekah Sharlene,40,B6,,,5-Feb,B,"[Softdrink,Hotdog,Book]",False,True,False,True,True
431,Praise Karina,39,B6,,,19-Feb,B,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
86,Roseanne Winfield,23,B6,,,19-Feb,B,"[Book,Beer]",False,False,True,False,True
520,Rachyl Roly,18,B6,C,Eject,20-Feb,B,"[Hotdog,Beer]",True,False,True,True,False
459,Roseanne Winfield,23,B9,,,22-Feb,B,"[Softdrink,Hotdog]",False,True,False,True,False
20,Dennis Roseanne,38,B9,,,21-Jan,B,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
405,Roseanne Winfield,23,B9,,,17-Feb,B,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
230,Karter Eppie,32,B9,,,1-Feb,B,[Softdrink],False,True,False,False,False
333,Baxter Georgene,24,B9,,,11-Feb,B,"[Hotdog,Beer]",False,False,True,True,False
445,Ibrahim Gerarda,29,B9,,,21-Feb,B,"[Softdrink,Book]",False,True,False,False,True
247,Sinclair Blythe,30,B9,,,3-Feb,B,"[Softdrink,Hotdog]",False,True,False,True,False
113,Connell Sela,37,B9,,,21-Feb,B,[Softdrink],False,True,False,False,False
441,Karter Eppie,32,B9,,,20-Feb,B,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
237,Rodger Dorine,21,B9,,,2-Feb,B,[],False,False,False,False,False
95,Justina Marisa,38,B9,,,20-Feb,B,"[Softdrink,Hotdog]",False,True,False,True,False
301,Julian Monday,21,B9,,,8-Feb,B,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
523,Oswin Tillie,24,B9,C,Eject,5-Feb,B,"[Softdrink,Beer]",True,True,True,False,False
148,Marcy Ruthie,21,B9,,,25-Feb,B,"[Softdrink,Hotdog]",False,True,False,True,False
37,Debbi Carley,35,B9,,,23-Jan,B,"[Softdrink,Beer]",False,True,True,False,False
481,Oswin Tillie,24,B9,C,Fight,19-Jan,B,"[Softdrink,Beer]",True,True,True,False,False
349,Ren Aron,37,B9,,,12-Feb,B,[Softdrink],False,True,False,False,False
180,Ren Aron,37,B9,,,23-Feb,B,[Softdrink],False,True,False,False,False
312,Sinclair Blythe,30,B9,,,9-Feb,B,"[Softdrink,Hotdog,Book]",False,True,False,True,True
368,Karter Eppie,32,B9,,,14-Feb,B,"[Softdrink,Hotdog,Book]",False,True,False,True,True
486,Rachyl Roly,18,B9,C,Eject,22-Jan,B,"[Softdrink,Hotdog,Beer]",True,True,True,True,False
482,Oswin Tillie,24,B9,C,Eject,20-Jan,B,[Beer],True,False,True,False,False
463,Debbi Carley,35,B9,,,23-Feb,B,[Hotdog],False,False,False,True,False
519,Oswin Tillie,24,B9,C,Eject,7-Feb,B,"[Softdrink,Hotdog,Beer]",True,True,True,True,False
280,Mikayla Nevil,24,B9,,,6-Feb,B,"[Softdrink,Hotdog]",False,True,False,True,False
138,Bethel Romy,32,B9,,,24-Feb,B,"[Softdrink,Book,Beer]",False,True,True,False,True
161,Ogden Terrance,26,B9,,,11-Feb,B,[Hotdog],False,False,False,True,False
511,Sanjana Pooja,21,B9,A,Warning,19-Feb,B,[Beer],True,False,True,False,False
511,Sanjana Pooja,21,B9,C,Fight,19-Feb,B,[Beer],True,False,True,False,False
258,Praise Karina,39,B9,,,4-Feb,B,[],False,False,False,False,False
213,Justina Marisa,38,B9,,,10-Feb,B,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
393,Suz Sophie,27,B9,,,16-Feb,B,"[Softdrink,Hotdog,Book]",False,True,False,True,True
387,Moreen Caren,29,B9,,,15-Feb,B,[Softdrink],False,True,False,False,False
147,Byrne Oralie,18,B8,,,25-Feb,B,[Hotdog],False,False,False,True,False
489,Sinclair Kendal,21,B8,B,Fight,23-Jan,B,"[Softdrink,Hotdog]",True,True,False,True,False
12,Lexi Kester,32,B8,,,21-Jan,B,[Book],False,False,False,False,True
483,Rachyl Roly,18,B8,C,Eject,20-Jan,B,[Beer],True,False,True,False,False
113,Connell Sela,37,B8,,,21-Feb,B,[Softdrink],False,True,False,False,False
333,Baxter Georgene,24,B8,,,11-Feb,B,"[Hotdog,Beer]",False,False,True,True,False
230,Karter Eppie,32,B8,,,1-Feb,B,[Softdrink],False,True,False,False,False
312,Sinclair Blythe,30,B8,,,9-Feb,B,"[Softdrink,Hotdog,Book]",False,True,False,True,True
247,Sinclair Blythe,30,B8,,,3-Feb,B,"[Softdrink,Hotdog]",False,True,False,True,False
213,Justina Marisa,38,B8,,,10-Feb,B,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
445,Ibrahim Gerarda,29,B8,,,21-Feb,B,"[Softdrink,Book]",False,True,False,False,True
387,Moreen Caren,29,B8,,,15-Feb,B,[Softdrink],False,True,False,False,False
520,Rachyl Roly,18,B8,C,Eject,20-Feb,B,"[Hotdog,Beer]",True,False,True,True,False
48,Lexi Kester,32,B8,,,24-Jan,B,"[Softdrink,Beer]",False,True,True,False,False
301,Julian Monday,21,B8,,,8-Feb,B,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
86,Roseanne Winfield,23,B8,,,19-Feb,B,"[Book,Beer]",False,False,True,False,True
367,Byrne Oralie,18,B8,,,14-Feb,B,[Hotdog],False,False,False,True,False
349,Ren Aron,37,B8,,,12-Feb,B,[Softdrink],False,True,False,False,False
124,Debbi Carley,35,B8,,,22-Feb,B,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
7,Jeane Rosalie,32,B8,,,19-Jan,B,"[Softdrink,Beer]",False,True,True,False,False
291,Baxter Georgene,24,B8,,,7-Feb,B,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
179,Moreen Caren,29,B8,,,23-Feb,B,"[Softdrink,Hotdog]",False,True,False,True,False
172,Mikayla Nevil,24,B8,,,23-Feb,B,"[Softdrink,Hotdog]",False,True,False,True,False
393,Suz Sophie,27,B8,,,16-Feb,B,"[Softdrink,Hotdog,Book]",False,True,False,True,True
58,Rebekah Sharlene,40,B8,,,25-Jan,B,"[Softdrink,Hotdog]",False,True,False,True,False
486,Rachyl Roly,18,B8,C,Eject,22-Jan,B,"[Softdrink,Hotdog,Beer]",True,True,True,True,False
138,Bethel Romy,32,B8,,,24-Feb,B,"[Softdrink,Book,Beer]",False,True,True,False,True
523,Oswin Tillie,24,B8,C,Eject,5-Feb,B,"[Softdrink,Beer]",True,True,True,False,False
405,Roseanne Winfield,23,B8,,,17-Feb,B,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
192,Moreen Caren,29,B8,,,7-Feb,B,"[Softdrink,Beer]",False,True,True,False,False
459,Roseanne Winfield,23,B12,,,22-Feb,B,"[Softdrink,Hotdog]",False,True,False,True,False
218,Connell Sela,37,B12,,,10-Feb,B,"[Softdrink,Hotdog,Book]",False,True,False,True,True
280,Mikayla Nevil,24,B12,,,6-Feb,B,"[Softdrink,Hotdog]",False,True,False,True,False
407,Gertrude Jezza,20,B12,,,17-Feb,B,[Softdrink],False,True,False,False,False
334,Lexi Kester,32,B12,,,11-Feb,B,"[Softdrink,Hotdog,Book]",False,True,False,True,True
208,Mikayla Nevil,24,B12,,,5-Feb,B,"[Softdrink,Hotdog]",False,True,False,True,False
139,Connell Sela,37,B12,,,24-Feb,B,"[Softdrink,Book]",False,True,False,False,True
190,Ibrahim Gerarda,29,B12,,,7-Feb,B,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
154,Bethel Romy,32,B12,,,25-Feb,B,"[Softdrink,Hotdog]",False,True,False,True,False
380,Melville Brenden,37,B12,,,15-Feb,B,"[Softdrink,Book,Beer]",False,True,True,False,True
463,Debbi Carley,35,B12,,,23-Feb,B,[Hotdog],False,False,False,True,False
248,Rebekah Sharlene,40,B12,,,3-Feb,B,[Softdrink],False,True,False,False,False
87,Bethel Romy,32,B12,,,19-Feb,B,"[Hotdog,Book,Beer]",False,False,True,True,True
313,Rodger Dorine,21,B12,,,9-Feb,B,"[Softdrink,Beer]",False,True,True,False,False
162,Praise Karina,39,B12,,,11-Feb,B,"[Softdrink,Beer]",False,True,True,False,False
370,Justina Marisa,38,B12,,,14-Feb,B,"[Softdrink,Hotdog]",False,True,False,True,False
238,Lorraine Alyse,34,B12,,,2-Feb,B,"[Softdrink,Hotdog]",False,True,False,True,False
231,Dennis Roseanne,38,B12,,,1-Feb,B,[Hotdog],False,False,False,True,False
101,Rebekah Sharlene,40,B12,,,20-Feb,B,[Softdrink],False,True,False,False,False
356,Tad Kathryn,29,B12,,,13-Feb,B,[Hotdog],False,False,False,True,False
394,Pece Ravi,30,B12,,,16-Feb,B,[Softdrink],False,True,False,False,False
30,Bethel Romy,32,B12,,,22-Jan,B,[Softdrink],False,True,False,False,False
37,Debbi Carley,35,B12,,,23-Jan,B,"[Softdrink,Beer]",False,True,True,False,False
423,Justina Marisa,38,B12,,,18-Feb,B,"[Softdrink,Book]",False,True,False,False,True
265,Ren Aron,37,B12,,,4-Feb,B,"[Softdrink,Beer]",False,True,True,False,False
74,Carissa Alexandria,19,B12,,,20-Jan,B,"[Softdrink,Beer]",False,True,True,False,False
7,Jeane Rosalie,32,B12,,,19-Jan,B,"[Softdrink,Beer]",False,True,True,False,False
325,Charis June,32,B12,,,10-Feb,B,"[Softdrink,Hotdog]",False,True,False,True,False
302,Marcy Ruthie,21,B12,,,8-Feb,B,[Softdrink],False,True,False,False,False
51,Connell Sela,37,B12,,,24-Jan,B,[Beer],False,False,True,False,False
446,Ty Jenessa,33,B12,,,21-Feb,B,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
342,Baxter Georgene,24,B12,,,12-Feb,B,"[Softdrink,Hotdog]",False,True,False,True,False
125,Crew Susanna,20,B12,,,22-Feb,B,"[Hotdog,Book]",False,False,False,True,True
56,Praise Karina,39,B1,,,25-Jan,B,"[Softdrink,Hotdog]",False,True,False,True,False
468,Ibrahim Gerarda,29,B1,,,23-Feb,B,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
171,Lexi Kester,32,B1,,,23-Feb,B,[Softdrink],False,True,False,False,False
158,Gertrude Jezza,20,B1,,,11-Feb,B,"[Softdrink,Hotdog]",False,True,False,True,False
35,Mikayla Nevil,24,B1,,,23-Jan,B,"[Softdrink,Hotdog,Book]",False,True,False,True,True
353,Byrne Oralie,18,B1,,,13-Feb,B,[Beer],False,False,True,False,False
122,Moreen Caren,29,B1,,,22-Feb,B,"[Softdrink,Beer]",False,True,True,False,False
11,Kristins Vin,26,B1,,,21-Jan,B,"[Softdrink,Book]",False,True,False,False,True
250,Gertrude Jezza,20,B1,,,3-Feb,B,[Beer],False,False,True,False,False
256,Melville Brenden,37,B1,,,4-Feb,B,"[Hotdog,Beer]",False,False,True,True,False
199,Dennis Roseanne,38,B1,,,5-Feb,B,"[Softdrink,Hotdog]",False,True,False,True,False
184,Karter Eppie,32,B1,,,7-Feb,B,"[Softdrink,Hotdog]",False,True,False,True,False
229,Carey Dakota,21,B1,,,1-Feb,B,[Hotdog],False,False,False,True,False
70,Alysa Sara,35,B1,,,20-Jan,B,[Softdrink],False,True,False,False,False
386,Ty Jenessa,33,B1,,,15-Feb,B,"[Hotdog,Beer]",False,False,True,True,False
399,Gertrude Jezza,20,B1,,,16-Feb,B,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
366,Dennis Roseanne,38,B1,,,14-Feb,B,[Beer],False,False,True,False,False
440,Jeane Rosalie,32,B1,,,20-Feb,B,[],False,False,False,False,False
289,Humphrey Tamela,20,B1,,,7-Feb,B,"[Softdrink,Hotdog]",False,True,False,True,False
403,Rodger Dorine,21,B1,,,17-Feb,B,"[Softdrink,Book]",False,True,False,False,True
153,Ferdinand Dwain,34,B1,,,25-Feb,B,"[Hotdog,Beer]",False,False,True,True,False
46,Gertrude Jezza,20,B1,,,24-Jan,B,"[Softdrink,Hotdog]",False,True,False,True,False
233,Pece Ravi,30,B1,,,2-Feb,B,[Hotdog],False,False,False,True,False
104,Dennis Roseanne,38,B1,,,20-Feb,B,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
111,Rebekah Sharlene,40,B1,,,21-Feb,B,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
330,Connell Sela,37,B1,,,11-Feb,B,[],False,False,False,False,False
112,Gertie Cierra,33,B1,,,21-Feb,B,"[Book,Beer]",False,False,True,False,True
207,Debbi Carley,35,B1,,,5-Feb,B,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
417,Jeane Rosalie,32,B1,,,18-Feb,B,"[Softdrink,Hotdog]",False,True,False,True,False
134,Tad Kathryn,29,B1,,,24-Feb,B,"[Hotdog,Beer]",False,False,True,True,False
340,Kade Fae,21,B1,,,12-Feb,B,[Hotdog],False,False,False,True,False
283,Sinclair Blythe,30,B1,,,6-Feb,B,[Softdrink],False,True,False,False,False
319,Rebekah Sharlene,40,B1,,,9-Feb,B,"[Softdrink,Hotdog]",False,True,False,True,False
454,Ibrahim Gerarda,29,B1,,,22-Feb,B,[Softdrink],False,True,False,False,False
329,Rebekah Sharlene,40,B1,,,10-Feb,B,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
217,Byrne Oralie,18,B1,,,10-Feb,B,[Book],False,False,False,False,True
82,Ferdinand Dwain,34,B1,,,19-Feb,B,[],False,False,False,False,False
0,Roseanne Winfield,23,B1,,,19-Jan,B,"[Softdrink,Hotdog]",False,True,False,True,False
24,Gertrude Jezza,20,B1,,,22-Jan,B,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
298,Mikayla Nevil,24,B1,,,8-Feb,B,"[Hotdog,Beer]",False,False,True,True,False
430,Tad Kathryn,29,B1,,,19-Feb,B,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
112,Gertie Cierra,33,B7,,,21-Feb,B,"[Book,Beer]",False,False,True,False,True
147,Byrne Oralie,18,B7,,,25-Feb,B,[Hotdog],False,False,False,True,False
137,Melville Brenden,37,B7,,,24-Feb,B,"[Softdrink,Beer]",False,True,True,False,False
211,Lexi Kester,32,B7,,,10-Feb,B,[Softdrink],False,True,False,False,False
12,Lexi Kester,32,B7,,,21-Jan,B,[Book],False,False,False,False,True
489,Sinclair Kendal,21,B7,B,Fight,23-Jan,B,"[Softdrink,Hotdog]",True,True,False,True,False
290,Pece Ravi,30,B7,,,7-Feb,B,"[Softdrink,Hotdog,Book]",False,True,False,True,True
355,Praise Karina,39,B7,,,13-Feb,B,"[Softdrink,Hotdog,Book]",False,True,False,True,True
312,Sinclair Blythe,30,B7,,,9-Feb,B,"[Softdrink,Hotdog,Book]",False,True,False,True,True
48,Lexi Kester,32,B7,,,24-Jan,B,"[Softdrink,Beer]",False,True,True,False,False
367,Byrne Oralie,18,B7,,,14-Feb,B,[Hotdog],False,False,False,True,False
525,Sinclair Kendal,21,B7,C,Knife,23-Feb,B,"[Softdrink,Beer]",True,True,True,False,False
445,Ibrahim Gerarda,29,B7,,,21-Feb,B,"[Softdrink,Book]",False,True,False,False,True
301,Julian Monday,21,B7,,,8-Feb,B,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
405,Roseanne Winfield,23,B7,,,17-Feb,B,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
393,Suz Sophie,27,B7,,,16-Feb,B,"[Softdrink,Hotdog,Book]",False,True,False,True,True
86,Roseanne Winfield,23,B7,,,19-Feb,B,"[Book,Beer]",False,False,True,False,True
483,Rachyl Roly,18,B7,C,Eject,20-Jan,B,[Beer],True,False,True,False,False
26,Mikayla Nevil,24,B7,,,22-Jan,B,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
188,Mikayla Nevil,24,B7,,,7-Feb,B,[Softdrink],False,True,False,False,False
324,Connie Nadia,32,B7,,,10-Feb,B,"[Hotdog,Book]",False,False,False,True,True
387,Moreen Caren,29,B7,,,15-Feb,B,[Softdrink],False,True,False,False,False
6,Lorraine Alyse,34,B7,,,19-Jan,B,[],False,False,False,False,False
273,Rebekah Sharlene,40,B7,,,5-Feb,B,"[Softdrink,Hotdog,Book]",False,True,False,True,True
124,Debbi Carley,35,B7,,,22-Feb,B,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
333,Baxter Georgene,24,B7,,,11-Feb,B,"[Hotdog,Beer]",False,False,True,True,False
58,Rebekah Sharlene,40,B7,,,25-Jan,B,"[Softdrink,Hotdog]",False,True,False,True,False
488,Rachyl Roly,18,B7,C,Knife,23-Jan,B,"[Softdrink,Beer]",True,True,True,False,False
247,Sinclair Blythe,30,B7,,,3-Feb,B,"[Softdrink,Hotdog]",False,True,False,True,False
349,Ren Aron,37,B7,,,12-Feb,B,[Softdrink],False,True,False,False,False
520,Rachyl Roly,18,B7,C,Eject,20-Feb,B,"[Hotdog,Beer]",True,False,True,True,False
164,Lorraine Alyse,34,B19,,,11-Feb,B,"[Softdrink,Hotdog]",False,True,False,True,False
200,Lorraine Alyse,34,B19,,,5-Feb,B,"[Softdrink,Hotdog,Book]",False,True,False,True,True
61,Bethel Romy,32,B19,,,25-Jan,B,"[Softdrink,Book]",False,True,False,False,True
99,Lorraine Alyse,34,B19,,,20-Feb,B,[Softdrink],False,True,False,False,False
194,Marcy Ruthie,21,B19,,,7-Feb,B,[Hotdog],False,False,False,True,False
142,Ty Jenessa,33,B19,,,24-Feb,B,[],False,False,False,False,False
209,Ferdinand Dwain,34,B19,,,5-Feb,B,"[Book,Beer]",False,False,True,False,True
77,Kristins Vin,26,B19,,,20-Jan,B,"[Softdrink,Hotdog,Book]",False,True,False,True,True
90,Mikayla Nevil,24,B19,,,19-Feb,B,"[Hotdog,Beer]",False,False,True,True,False
228,Ogden Terrance,26,B19,,,1-Feb,B,"[Hotdog,Beer]",False,False,True,True,False
398,Lexi Kester,32,B19,,,16-Feb,B,[],False,False,False,False,False
260,Lexi Kester,32,B19,,,4-Feb,B,"[Softdrink,Hotdog,Book]",False,True,False,True,True
156,Carissa Alexandria,19,B19,,,25-Feb,B,[Hotdog],False,False,False,True,False
443,Baxter Georgene,24,B19,,,20-Feb,B,[],False,False,False,False,False
123,Tad Kathryn,29,B19,,,22-Feb,B,[Beer],False,False,True,False,False
214,Ogden Terrance,26,B19,,,10-Feb,B,"[Softdrink,Beer]",False,True,True,False,False
449,Sinclair Blythe,30,B19,,,21-Feb,B,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
469,Connie Nadia,32,B19,,,23-Feb,B,"[Softdrink,Book,Beer]",False,True,True,False,True
315,Justina Marisa,38,B19,,,9-Feb,B,[],False,False,False,False,False
350,Melville Brenden,37,B19,,,12-Feb,B,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
282,Carey Dakota,21,B19,,,6-Feb,B,"[Softdrink,Hotdog]",False,True,False,True,False
211,Lexi Kester,32,B19,,,10-Feb,B,[Softdrink],False,True,False,False,False
115,Gertrude Jezza,20,B19,,,21-Feb,B,"[Softdrink,Hotdog,Book]",False,True,False,True,True
127,Humphrey Tamela,20,B19,,,22-Feb,B,"[Softdrink,Hotdog,Book]",False,True,False,True,True
434,Marcy Ruthie,21,B19,,,19-Feb,B,[Softdrink],False,True,False,False,False
178,Praise Karina,39,B19,,,23-Feb,B,"[Softdrink,Beer]",False,True,True,False,False
408,Justina Marisa,38,B19,,,17-Feb,B,"[Softdrink,Beer]",False,True,True,False,False
9,Connie Nadia,32,B19,,,19-Jan,B,"[Softdrink,Book,Beer]",False,True,True,False,True
252,Pece Ravi,30,B19,,,3-Feb,B,[Beer],False,False,True,False,False
421,Melville Brenden,37,B19,,,18-Feb,B,"[Softdrink,Hotdog]",False,True,False,True,False
304,Dennis Roseanne,38,B19,,,8-Feb,B,"[Softdrink,Beer]",False,True,True,False,False
372,Jeane Rosalie,32,B19,,,14-Feb,B,[],False,False,False,False,False
40,Pece Ravi,30,B19,,,23-Jan,B,"[Hotdog,Book,Beer]",False,False,True,True,True
359,Suz Sophie,27,B19,,,13-Feb,B,"[Softdrink,Hotdog,Book]",False,True,False,True,True
293,Gertrude Jezza,20,B19,,,7-Feb,B,"[Softdrink,Book,Beer]",False,True,True,False,True
240,Ty Jenessa,33,B19,,,2-Feb,B,"[Softdrink,Hotdog]",False,True,False,True,False
